date,campaign_name,campaign_type,ad_group,impressions,clicks,spend_gbp,conversions,conversion_value_gbp
2025-05-29,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2024,60,106.19,2,326.15
2025-05-29,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1699,83,87.63,3,327.10
2025-05-29,Shopping_All_EU,shopping,Shopping_All_EU_AG1,613,34,51.61,1,164.13
2025-05-29,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,324,25,37.97,0,41.02
2025-05-29,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2080,54,196.92,4,778.82
2025-05-30,Brand_Search_UK,search,Brand_Search_UK_AG1,1158,68,130.32,6,739.76
2025-05-30,Brand_Search_EU,search,Brand_Search_EU_AG1,852,50,45.87,1,185.61
2025-05-30,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1293,46,103.11,3,410.22
2025-05-30,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1317,97,85.55,2,293.03
2025-05-30,Shopping_All_EU,shopping,Shopping_All_EU_AG1,994,32,53.05,1,176.59
2025-05-30,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,512,17,30.36,0,38.72
2025-05-30,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3884,130,229.65,6,901.21
2025-05-31,Brand_Search_UK,search,Brand_Search_UK_AG1,1857,137,113.44,3,629.97
2025-05-31,Brand_Search_EU,search,Brand_Search_EU_AG1,518,31,32.89,1,126.95
2025-05-31,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1104,26,98.26,2,297.20
2025-05-31,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,884,40,71.46,1,279.02
2025-05-31,Shopping_All_EU,shopping,Shopping_All_EU_AG1,804,16,49.74,1,166.13
2025-05-31,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,248,8,26.63,0,35.67
2025-05-31,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3123,103,169.75,5,564.45
2025-06-01,Brand_Search_UK,search,Brand_Search_UK_AG1,1247,81,89.04,4,480.93
2025-06-01,Brand_Search_EU,search,Brand_Search_EU_AG1,406,26,36.03,0,128.63
2025-06-01,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1820,48,92.35,1,292.03
2025-06-01,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1045,61,56.85,1,202.87
2025-06-01,Shopping_All_EU,shopping,Shopping_All_EU_AG1,703,41,40.02,1,129.56
2025-06-01,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,313,18,22.28,0,25.52
2025-06-01,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1919,130,166.84,3,518.23
2025-06-02,Brand_Search_UK,search,Brand_Search_UK_AG1,1545,70,122.40,4,661.49
2025-06-02,Brand_Search_EU,search,Brand_Search_EU_AG1,978,29,49.61,1,204.53
2025-06-02,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1101,79,113.19,3,412.62
2025-06-02,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1329,44,84.46,2,325.88
2025-06-02,Shopping_All_EU,shopping,Shopping_All_EU_AG1,548,22,64.36,1,174.86
2025-06-02,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,532,34,36.42,0,45.50
2025-06-02,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2897,209,210.96,5,800.51
2025-06-03,Brand_Search_UK,search,Brand_Search_UK_AG1,1589,39,118.53,4,662.08
2025-06-03,Brand_Search_EU,search,Brand_Search_EU_AG1,679,24,53.79,2,246.26
2025-06-03,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1202,46,104.99,2,321.16
2025-06-03,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1388,36,79.38,2,326.62
2025-06-03,Shopping_All_EU,shopping,Shopping_All_EU_AG1,862,21,63.36,1,208.30
2025-06-03,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,673,16,35.90,0,39.22
2025-06-03,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4163,258,232.53,6,729.72
2025-06-04,Brand_Search_UK,search,Brand_Search_UK_AG1,1213,48,118.77,5,602.52
2025-06-04,Brand_Search_EU,search,Brand_Search_EU_AG1,588,26,52.28,2,211.12
2025-06-04,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1311,81,101.39,2,332.69
2025-06-04,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1113,80,77.17,2,323.60
2025-06-04,Shopping_All_EU,shopping,Shopping_All_EU_AG1,531,34,55.94,1,150.31
2025-06-04,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,558,22,29.64,0,38.42
2025-06-04,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1886,136,190.83,5,640.34
2025-06-05,Brand_Search_UK,search,Brand_Search_UK_AG1,1535,77,133.85,3,587.95
2025-06-05,Brand_Search_EU,search,Brand_Search_EU_AG1,821,55,51.76,1,190.06
2025-06-05,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2446,113,125.25,4,453.15
2025-06-05,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1432,46,91.40,2,315.70
2025-06-05,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1273,97,64.06,1,176.99
2025-06-05,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,620,21,32.07,0,36.90
2025-06-05,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3492,230,205.50,5,629.91
2025-06-06,Brand_Search_UK,search,Brand_Search_UK_AG1,1932,82,149.26,6,808.05
2025-06-06,Brand_Search_EU,search,Brand_Search_EU_AG1,671,18,46.77,1,180.95
2025-06-06,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2113,166,126.34,3,428.56
2025-06-06,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1011,62,75.83,2,287.81
2025-06-06,Shopping_All_EU,shopping,Shopping_All_EU_AG1,617,22,53.07,0,143.37
2025-06-06,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,387,30,30.08,0,37.25
2025-06-06,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2474,85,243.55,5,791.14
2025-06-07,Brand_Search_UK,search,Brand_Search_UK_AG1,2069,126,115.06,3,595.64
2025-06-07,Brand_Search_EU,search,Brand_Search_EU_AG1,560,38,31.93,0,125.84
2025-06-07,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1496,47,86.66,1,286.73
2025-06-07,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1085,80,55.81,1,185.66
2025-06-07,Shopping_All_EU,shopping,Shopping_All_EU_AG1,914,40,47.80,1,160.18
2025-06-07,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,232,16,25.31,0,26.69
2025-06-07,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1578,74,144.79,3,492.49
2025-06-08,Brand_Search_UK,search,Brand_Search_UK_AG1,1574,35,89.78,3,510.22
2025-06-08,Brand_Search_EU,search,Brand_Search_EU_AG1,414,28,40.66,1,175.84
2025-06-08,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1788,52,95.45,1,302.19
2025-06-08,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,884,40,56.77,1,186.78
2025-06-08,Shopping_All_EU,shopping,Shopping_All_EU_AG1,842,28,49.09,1,134.59
2025-06-08,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,529,13,28.71,0,38.25
2025-06-08,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2533,167,167.28,4,658.18
2025-06-09,Brand_Search_UK,search,Brand_Search_UK_AG1,2271,145,118.61,4,545.08
2025-06-09,Brand_Search_EU,search,Brand_Search_EU_AG1,433,33,45.19,1,184.54
2025-06-09,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1339,40,101.86,2,387.91
2025-06-09,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,682,26,78.64,2,312.36
2025-06-09,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1049,47,56.06,0,155.43
2025-06-09,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,649,43,33.96,0,41.62
2025-06-09,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2104,149,206.14,3,632.18
2025-06-10,Brand_Search_UK,search,Brand_Search_UK_AG1,1066,38,113.87,4,648.01
2025-06-10,Brand_Search_EU,search,Brand_Search_EU_AG1,556,36,50.50,1,173.56
2025-06-10,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1443,83,123.95,3,489.59
2025-06-10,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1616,91,82.58,3,334.67
2025-06-10,Shopping_All_EU,shopping,Shopping_All_EU_AG1,987,47,65.01,1,214.38
2025-06-10,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,547,40,29.63,0,40.65
2025-06-10,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3221,232,227.90,5,821.62
2025-06-11,Brand_Search_UK,search,Brand_Search_UK_AG1,2020,65,139.27,5,654.82
2025-06-11,Brand_Search_EU,search,Brand_Search_EU_AG1,465,15,42.26,1,152.79
2025-06-11,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,921,55,97.35,2,383.17
2025-06-11,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1372,66,76.82,2,259.82
2025-06-11,Shopping_All_EU,shopping,Shopping_All_EU_AG1,598,36,51.40,0,131.96
2025-06-11,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,351,12,37.16,0,43.76
2025-06-11,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3651,130,212.98,4,773.26
2025-06-12,Brand_Search_UK,search,Brand_Search_UK_AG1,2624,165,134.15,6,673.51
2025-06-12,Brand_Search_EU,search,Brand_Search_EU_AG1,463,13,43.05,1,150.52
2025-06-12,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1444,86,115.71,3,361.54
2025-06-12,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1313,31,82.32,2,311.66
2025-06-12,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1143,49,64.65,1,166.44
2025-06-12,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,328,19,32.10,0,33.22
2025-06-12,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2364,50,229.41,6,852.05
2025-06-13,Brand_Search_UK,search,Brand_Search_UK_AG1,1197,30,133.10,6,711.93
2025-06-13,Brand_Search_EU,search,Brand_Search_EU_AG1,330,12,41.17,1,186.29
2025-06-13,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1490,30,121.76,3,489.02
2025-06-13,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,896,36,83.97,1,301.70
2025-06-13,Shopping_All_EU,shopping,Shopping_All_EU_AG1,639,38,56.60,0,153.94
2025-06-13,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,399,18,32.41,0,42.91
2025-06-13,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3413,131,230.37,5,751.90
2025-06-14,Brand_Search_UK,search,Brand_Search_UK_AG1,1675,108,106.60,4,504.24
2025-06-14,Brand_Search_EU,search,Brand_Search_EU_AG1,603,34,32.20,0,111.52
2025-06-14,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1462,43,75.42,2,289.25
2025-06-14,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1008,27,58.98,2,254.50
2025-06-14,Shopping_All_EU,shopping,Shopping_All_EU_AG1,517,37,41.08,1,137.52
2025-06-14,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,259,14,22.12,0,24.59
2025-06-14,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3012,177,179.51,4,630.26
2025-06-15,Brand_Search_UK,search,Brand_Search_UK_AG1,1481,117,96.19,4,537.71
2025-06-15,Brand_Search_EU,search,Brand_Search_EU_AG1,573,30,33.94,0,154.04
2025-06-15,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,818,19,98.48,2,342.25
2025-06-15,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,990,69,57.04,1,244.29
2025-06-15,Shopping_All_EU,shopping,Shopping_All_EU_AG1,492,16,42.44,0,113.29
2025-06-15,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,384,27,25.02,0,27.26
2025-06-15,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1615,93,150.68,3,511.01
2025-06-16,Brand_Search_UK,search,Brand_Search_UK_AG1,1665,120,145.33,5,729.18
2025-06-16,Brand_Search_EU,search,Brand_Search_EU_AG1,822,28,53.98,1,192.38
2025-06-16,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1817,60,125.90,2,381.87
2025-06-16,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,796,43,71.19,1,236.39
2025-06-16,Shopping_All_EU,shopping,Shopping_All_EU_AG1,447,16,50.32,1,172.98
2025-06-16,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,368,8,28.45,0,31.29
2025-06-16,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3321,92,230.01,6,709.45
2025-06-17,Brand_Search_UK,search,Brand_Search_UK_AG1,2253,150,139.14,4,654.81
2025-06-17,Brand_Search_EU,search,Brand_Search_EU_AG1,851,46,49.46,1,213.01
2025-06-17,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1583,124,104.69,2,399.76
2025-06-17,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1341,66,77.17,1,267.68
2025-06-17,Shopping_All_EU,shopping,Shopping_All_EU_AG1,688,53,64.62,1,179.67
2025-06-17,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,418,12,36.74,0,40.55
2025-06-17,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4711,348,244.10,5,875.59
2025-06-18,Brand_Search_UK,search,Brand_Search_UK_AG1,1675,64,128.54,3,589.57
2025-06-18,Brand_Search_EU,search,Brand_Search_EU_AG1,942,75,51.37,1,209.59
2025-06-18,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1140,42,112.89,2,418.14
2025-06-18,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1092,52,73.19,1,264.71
2025-06-18,Shopping_All_EU,shopping,Shopping_All_EU_AG1,452,23,55.92,0,143.21
2025-06-18,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,368,17,37.58,0,45.06
2025-06-18,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3529,215,226.61,7,900.82
2025-06-19,Brand_Search_UK,search,Brand_Search_UK_AG1,1426,31,139.72,7,753.77
2025-06-19,Brand_Search_EU,search,Brand_Search_EU_AG1,622,21,47.83,1,168.69
2025-06-19,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1222,94,126.54,2,455.34
2025-06-19,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1456,37,93.23,3,392.93
2025-06-19,Shopping_All_EU,shopping,Shopping_All_EU_AG1,904,54,51.14,0,147.96
2025-06-19,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,382,8,31.80,0,39.63
2025-06-19,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2333,96,210.94,7,755.86
2025-06-20,Brand_Search_UK,search,Brand_Search_UK_AG1,1175,80,145.91,3,662.28
2025-06-20,Brand_Search_EU,search,Brand_Search_EU_AG1,417,12,42.84,1,164.81
2025-06-20,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1470,83,103.55,2,358.97
2025-06-20,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1067,26,84.62,2,323.94
2025-06-20,Shopping_All_EU,shopping,Shopping_All_EU_AG1,799,57,65.27,1,194.01
2025-06-20,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,463,27,31.54,0,34.70
2025-06-20,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2843,204,195.66,3,607.58
2025-06-21,Brand_Search_UK,search,Brand_Search_UK_AG1,1213,93,88.08,2,503.26
2025-06-21,Brand_Search_EU,search,Brand_Search_EU_AG1,522,41,38.72,1,153.56
2025-06-21,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1225,85,76.29,2,285.41
2025-06-21,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1171,39,60.65,1,249.44
2025-06-21,Shopping_All_EU,shopping,Shopping_All_EU_AG1,793,28,46.58,0,128.90
2025-06-21,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,339,25,25.86,0,28.88
2025-06-21,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2372,84,146.07,4,515.80
2025-06-22,Brand_Search_UK,search,Brand_Search_UK_AG1,1358,47,93.40,4,458.01
2025-06-22,Brand_Search_EU,search,Brand_Search_EU_AG1,370,23,34.57,0,118.81
2025-06-22,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,989,38,92.63,2,330.95
2025-06-22,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1130,59,67.56,1,231.33
2025-06-22,Shopping_All_EU,shopping,Shopping_All_EU_AG1,720,23,39.01,0,130.35
2025-06-22,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,379,28,22.27,0,26.09
2025-06-22,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2845,58,189.05,6,732.01
2025-06-23,Brand_Search_UK,search,Brand_Search_UK_AG1,2081,93,152.70,6,856.31
2025-06-23,Brand_Search_EU,search,Brand_Search_EU_AG1,373,20,45.39,1,205.68
2025-06-23,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2066,59,113.44,3,364.93
2025-06-23,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1006,54,90.73,1,319.20
2025-06-23,Shopping_All_EU,shopping,Shopping_All_EU_AG1,835,21,59.99,1,200.78
2025-06-23,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,252,7,30.40,0,40.60
2025-06-23,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2451,59,222.14,9,836.12
2025-06-24,Brand_Search_UK,search,Brand_Search_UK_AG1,1893,78,117.34,3,571.75
2025-06-24,Brand_Search_EU,search,Brand_Search_EU_AG1,861,22,43.55,1,194.37
2025-06-24,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2180,87,109.40,3,426.58
2025-06-24,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1393,76,87.65,2,338.73
2025-06-24,Shopping_All_EU,shopping,Shopping_All_EU_AG1,787,16,48.74,1,164.39
2025-06-24,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,658,26,37.34,0,40.48
2025-06-24,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3932,186,212.60,4,705.64
2025-06-25,Brand_Search_UK,search,Brand_Search_UK_AG1,993,62,113.54,4,517.12
2025-06-25,Brand_Search_EU,search,Brand_Search_EU_AG1,674,31,48.62,1,199.03
2025-06-25,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1793,38,124.20,2,447.97
2025-06-25,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1311,99,80.64,3,319.36
2025-06-25,Shopping_All_EU,shopping,Shopping_All_EU_AG1,566,21,58.06,1,174.54
2025-06-25,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,506,12,30.92,0,40.45
2025-06-25,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2552,64,213.71,5,830.64
2025-06-26,Brand_Search_UK,search,Brand_Search_UK_AG1,1998,130,129.64,5,625.29
2025-06-26,Brand_Search_EU,search,Brand_Search_EU_AG1,595,12,50.89,1,179.49
2025-06-26,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1627,65,98.95,2,393.55
2025-06-26,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,885,67,78.57,2,330.40
2025-06-26,Shopping_All_EU,shopping,Shopping_All_EU_AG1,790,54,57.38,1,187.74
2025-06-26,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,536,23,31.44,0,37.71
2025-06-26,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2506,148,243.49,8,810.82
2025-06-27,Brand_Search_UK,search,Brand_Search_UK_AG1,1577,62,116.83,3,535.64
2025-06-27,Brand_Search_EU,search,Brand_Search_EU_AG1,621,37,53.93,1,186.69
2025-06-27,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1974,148,106.72,3,359.48
2025-06-27,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1841,70,93.29,2,386.63
2025-06-27,Shopping_All_EU,shopping,Shopping_All_EU_AG1,727,29,51.01,1,158.14
2025-06-27,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,513,23,28.20,0,37.06
2025-06-27,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2784,86,237.54,7,723.16
2025-06-28,Brand_Search_UK,search,Brand_Search_UK_AG1,878,28,100.49,2,448.55
2025-06-28,Brand_Search_EU,search,Brand_Search_EU_AG1,542,11,35.24,0,122.63
2025-06-28,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1740,109,97.98,1,309.10
2025-06-28,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1263,40,64.16,1,207.85
2025-06-28,Shopping_All_EU,shopping,Shopping_All_EU_AG1,525,29,45.10,1,132.08
2025-06-28,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,317,10,22.96,0,29.08
2025-06-28,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1428,31,153.18,4,508.11
2025-06-29,Brand_Search_UK,search,Brand_Search_UK_AG1,1429,33,108.72,3,572.44
2025-06-29,Brand_Search_EU,search,Brand_Search_EU_AG1,610,24,41.50,1,175.24
2025-06-29,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,691,42,77.02,1,252.37
2025-06-29,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1040,27,55.38,1,189.99
2025-06-29,Shopping_All_EU,shopping,Shopping_All_EU_AG1,379,9,40.51,1,111.28
2025-06-29,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,494,19,29.09,0,34.82
2025-06-29,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1578,77,184.30,5,641.34
2025-06-30,Brand_Search_UK,search,Brand_Search_UK_AG1,1739,76,150.94,5,699.18
2025-06-30,Brand_Search_EU,search,Brand_Search_EU_AG1,407,31,49.37,1,206.59
2025-06-30,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1674,68,125.47,4,495.50
2025-06-30,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1449,69,74.66,2,311.79
2025-06-30,Shopping_All_EU,shopping,Shopping_All_EU_AG1,635,44,55.28,0,157.26
2025-06-30,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,500,36,32.57,0,36.11
2025-06-30,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2730,90,214.78,4,643.35
2025-07-01,Brand_Search_UK,search,Brand_Search_UK_AG1,1527,92,119.46,5,572.15
2025-07-01,Brand_Search_EU,search,Brand_Search_EU_AG1,599,45,46.88,1,176.32
2025-07-01,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1420,65,97.71,1,315.34
2025-07-01,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1014,76,79.86,1,259.92
2025-07-01,Shopping_All_EU,shopping,Shopping_All_EU_AG1,890,67,58.45,0,151.92
2025-07-01,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,342,13,29.66,0,35.58
2025-07-01,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2370,138,171.73,3,554.42
2025-07-02,Brand_Search_UK,search,Brand_Search_UK_AG1,2516,174,127.99,3,593.43
2025-07-02,Brand_Search_EU,search,Brand_Search_EU_AG1,415,28,38.81,1,160.79
2025-07-02,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1160,90,90.10,2,358.89
2025-07-02,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1344,94,68.46,1,254.31
2025-07-02,Shopping_All_EU,shopping,Shopping_All_EU_AG1,586,41,58.17,1,161.23
2025-07-02,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,565,33,28.57,0,29.60
2025-07-02,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3088,119,165.08,3,521.60
2025-07-03,Brand_Search_UK,search,Brand_Search_UK_AG1,2040,157,126.59,4,686.68
2025-07-03,Brand_Search_EU,search,Brand_Search_EU_AG1,731,21,43.89,1,150.47
2025-07-03,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1079,49,101.74,2,396.76
2025-07-03,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,984,77,68.05,1,252.59
2025-07-03,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1152,87,59.07,1,200.06
2025-07-03,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,594,24,32.46,0,35.47
2025-07-03,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3232,240,182.64,4,602.42
2025-07-04,Brand_Search_UK,search,Brand_Search_UK_AG1,1293,49,127.06,5,718.12
2025-07-04,Brand_Search_EU,search,Brand_Search_EU_AG1,524,31,36.47,1,133.20
2025-07-04,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,912,58,95.06,2,358.44
2025-07-04,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,793,48,71.94,1,233.14
2025-07-04,Shopping_All_EU,shopping,Shopping_All_EU_AG1,944,57,52.74,0,161.72
2025-07-04,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,307,10,27.12,0,30.21
2025-07-04,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3625,96,214.01,6,851.99
2025-07-05,Brand_Search_UK,search,Brand_Search_UK_AG1,1744,123,88.86,3,488.89
2025-07-05,Brand_Search_EU,search,Brand_Search_EU_AG1,356,21,29.96,0,110.64
2025-07-05,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1619,109,86.64,1,258.85
2025-07-05,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,765,39,56.87,1,212.95
2025-07-05,Shopping_All_EU,shopping,Shopping_All_EU_AG1,540,15,36.85,0,119.62
2025-07-05,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,178,13,19.72,0,22.50
2025-07-05,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,1207,42,144.52,5,547.50
2025-07-06,Brand_Search_UK,search,Brand_Search_UK_AG1,888,50,80.00,4,459.71
2025-07-06,Brand_Search_EU,search,Brand_Search_EU_AG1,670,53,35.01,1,152.20
2025-07-06,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1317,59,66.79,2,268.40
2025-07-06,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,699,52,53.61,1,200.93
2025-07-06,Shopping_All_EU,shopping,Shopping_All_EU_AG1,836,53,44.76,0,138.23
