movement_id,variant_id,date,type,quantity_delta,running_balance,reference_id
mv_0041444,var_000385,2025-09-19T16:04:29,sale,-1,72,ord_029444
mv_0041445,var_000197,2025-09-19T16:04:29,sale,-1,-47,ord_029444
mv_0041446,var_000325,2025-09-19T16:36:00,sale,-1,48,ord_029435
mv_0041447,var_000178,2025-09-19T16:46:08,sale,-1,-41,ord_029404
mv_0041448,var_000006,2025-09-19T16:46:08,sale,-1,-54,ord_029404
mv_0041449,var_000471,2025-09-19T16:46:08,sale,-1,18,ord_029404
mv_0041450,var_000184,2025-09-19T16:53:28,sale,-1,9,ord_029480
mv_0041451,var_000361,2025-09-19T16:53:28,sale,-1,75,ord_029480
mv_0041452,var_000104,2025-09-19T16:53:28,sale,-1,-40,ord_029480
mv_0041453,var_000116,2025-09-19T16:58:34,sale,-1,24,ord_029454
mv_0041454,var_000437,2025-09-19T17:00:25,sale,-1,64,ord_029462
mv_0041455,var_000369,2025-09-19T17:03:55,sale,-1,22,ord_029405
mv_0041456,var_000430,2025-09-19T17:03:55,sale,-1,23,ord_029405
mv_0041457,var_000242,2025-09-19T17:04:03,sale,-1,-26,ord_029431
mv_0041458,var_000121,2025-09-19T17:33:59,sale,-1,-31,ord_029463
mv_0041459,var_000419,2025-09-19T17:40:04,sale,-1,94,ord_029424
mv_0041460,var_000188,2025-09-19T17:54:27,sale,-1,-79,ord_029446
mv_0041461,var_000156,2025-09-19T17:54:27,sale,-1,51,ord_029446
mv_0041462,var_000208,2025-09-19T17:54:27,sale,-1,35,ord_029446
mv_0041463,var_000249,2025-09-19T17:58:44,sale,-1,109,ord_029474
mv_0041464,var_000163,2025-09-19T17:59:54,sale,-1,39,ord_029482
mv_0041465,var_000389,2025-09-19T17:59:54,sale,-1,78,ord_029482
mv_0041466,var_000073,2025-09-19T18:02:18,sale,-1,-5,ord_029453
mv_0041467,var_000021,2025-09-19T18:05:11,sale,-1,-20,ord_029476
mv_0041468,var_000148,2025-09-19T18:25:21,sale,-1,-92,ord_029425
mv_0041469,var_000026,2025-09-19T18:38:50,sale,-1,-4,ord_029421
mv_0041470,var_000416,2025-09-19T18:49:15,sale,-1,51,ord_029423
mv_0041471,var_000267,2025-09-19T18:49:15,sale,-1,-9,ord_029423
mv_0041472,var_000315,2025-09-19T18:52:59,sale,-1,-24,ord_029485
mv_0041473,var_000118,2025-09-19T18:52:59,sale,-1,-77,ord_029485
mv_0041474,var_000284,2025-09-19T18:52:59,sale,-1,-17,ord_029485
mv_0041475,var_000250,2025-09-19T18:52:59,sale,-1,51,ord_029485
mv_0041476,var_000100,2025-09-19T19:01:17,sale,-1,-2,ord_029412
mv_0041477,var_000223,2025-09-19T19:02:51,sale,-1,32,ord_029437
mv_0041478,var_000416,2025-09-19T19:06:10,sale,-1,50,ord_029479
mv_0041479,var_000415,2025-09-19T19:09:25,sale,-1,37,ord_029448
mv_0041480,var_000261,2025-09-19T19:09:25,sale,-1,-17,ord_029448
mv_0041481,var_000098,2025-09-19T19:25:45,sale,-1,-156,ord_029450
mv_0041482,var_000424,2025-09-19T19:48:32,sale,-1,76,ord_029440
mv_0041483,var_000388,2025-09-19T19:52:24,sale,-1,99,ord_029441
mv_0041484,var_000177,2025-09-19T20:04:16,sale,-1,-102,ord_029442
mv_0041485,var_000427,2025-09-19T20:04:37,sale,-1,115,ord_029481
mv_0041486,var_000179,2025-09-19T20:09:51,sale,-1,15,ord_029451
mv_0041487,var_000068,2025-09-19T20:15:14,sale,-1,-56,ord_029466
mv_0041488,var_000289,2025-09-19T20:16:14,sale,-1,-25,ord_029430
mv_0041489,var_000008,2025-09-19T20:41:31,sale,-1,119,ord_029417
mv_0041490,var_000199,2025-09-19T20:42:38,sale,-1,44,ord_029433
mv_0041491,var_000163,2025-09-19T20:42:38,sale,-1,38,ord_029433
mv_0041492,var_000364,2025-09-19T20:45:46,sale,-1,9,ord_029411
mv_0041493,var_000148,2025-09-19T20:45:46,sale,-1,-93,ord_029411
mv_0041494,var_000191,2025-09-19T20:49:01,sale,-1,-1,ord_029427
mv_0041495,var_000186,2025-09-19T20:49:01,sale,-1,-1,ord_029427
mv_0041496,var_000182,2025-09-19T20:49:01,sale,-1,-145,ord_029427
mv_0041497,var_000060,2025-09-19T20:58:48,sale,-1,81,ord_029415
mv_0041498,var_000465,2025-09-19T20:59:54,sale,-1,32,ord_029458
mv_0041499,var_000256,2025-09-19T21:27:34,sale,-1,85,ord_029483
mv_0041500,var_000318,2025-09-19T22:15:20,sale,-1,18,ord_029407
mv_0041501,var_000096,2025-09-19T22:17:05,sale,-1,76,ord_029418
mv_0041502,var_000098,2025-09-19T22:17:05,sale,-1,-157,ord_029445
mv_0041503,var_000430,2025-09-19T22:20:04,sale,-1,22,ord_029469
mv_0041504,var_000318,2025-09-19T22:28:28,sale,-1,17,ord_029449
mv_0041505,var_000428,2025-09-19T22:28:28,sale,-1,88,ord_029449
mv_0041506,var_000026,2025-09-19T22:41:58,sale,-1,-5,ord_029460
mv_0041507,var_000260,2025-09-19T22:44:12,sale,-1,-11,ord_029410
mv_0041508,var_000208,2025-09-19T22:44:12,sale,-1,34,ord_029410
mv_0041509,var_000391,2025-09-19T22:44:12,sale,-1,12,ord_029410
mv_0041510,var_000313,2025-09-20T08:11:02,sale,-1,64,ord_029540
mv_0041511,var_000323,2025-09-20T08:45:10,sale,-1,9,ord_029543
mv_0041512,var_000218,2025-09-20T09:07:11,sale,-1,35,ord_029537
mv_0041513,var_000112,2025-09-20T09:33:05,sale,-1,15,ord_029533
mv_0041514,var_000106,2025-09-20T09:45:00,sale,-1,-19,ord_029526
mv_0041515,var_000165,2025-09-20T09:54:26,sale,-1,5,ord_029521
mv_0041516,var_000303,2025-09-20T09:54:26,sale,-1,40,ord_029521
mv_0041517,var_000255,2025-09-20T09:54:26,sale,-1,61,ord_029521
mv_0041518,var_000178,2025-09-20T10:15:31,sale,-1,-42,ord_029520
mv_0041519,var_000193,2025-09-20T10:18:33,sale,-1,-70,ord_029524
mv_0041520,var_000021,2025-09-20T10:18:33,sale,-1,-21,ord_029524
mv_0041521,var_000027,2025-09-20T10:23:27,sale,-1,51,ord_029522
mv_0041522,var_000313,2025-09-20T10:26:22,sale,-1,63,ord_029518
mv_0041523,var_000180,2025-09-20T10:26:22,sale,-1,-4,ord_029518
mv_0041524,var_000420,2025-09-20T10:28:34,sale,-1,29,ord_029534
mv_0041525,var_000176,2025-09-20T11:08:43,sale,-1,-64,ord_029492
mv_0041526,var_000314,2025-09-20T11:08:43,sale,-1,-48,ord_029492
mv_0041527,var_000164,2025-09-20T11:27:18,sale,-1,-30,ord_029515
mv_0041528,var_000012,2025-09-20T11:40:31,sale,-1,30,ord_029542
mv_0041529,var_000477,2025-09-20T11:40:31,sale,-1,29,ord_029542
mv_0041530,var_000127,2025-09-20T12:17:02,sale,-1,41,ord_029493
mv_0041531,var_000331,2025-09-20T12:17:02,sale,-1,104,ord_029493
mv_0041532,var_000133,2025-09-20T12:26:25,sale,-1,114,ord_029504
mv_0041533,var_000193,2025-09-20T12:33:37,sale,-1,-71,ord_029511
mv_0041534,var_000178,2025-09-20T12:40:50,sale,-1,-43,ord_029489
mv_0041535,var_000344,2025-09-20T12:40:50,sale,-1,21,ord_029489
mv_0041536,var_000184,2025-09-20T12:51:26,sale,-1,8,ord_029529
mv_0041537,var_000196,2025-09-20T12:55:09,sale,-1,-34,ord_029496
mv_0041538,var_000155,2025-09-20T12:55:09,sale,-1,-9,ord_029496
mv_0041539,var_000144,2025-09-20T12:55:09,sale,-1,57,ord_029496
mv_0041540,var_000197,2025-09-20T12:55:09,sale,-1,-48,ord_029496
mv_0041541,var_000433,2025-09-20T12:56:58,sale,-1,46,ord_029500
mv_0041542,var_000080,2025-09-20T13:29:45,sale,-1,110,ord_029488
mv_0041543,var_000119,2025-09-20T13:41:13,sale,-1,-75,ord_029512
mv_0041544,var_000469,2025-09-20T13:43:28,sale,-1,80,ord_029538
mv_0041545,var_000297,2025-09-20T13:44:20,sale,-1,34,ord_029535
mv_0041546,var_000066,2025-09-20T13:55:25,sale,-1,88,ord_029525
mv_0041547,var_000481,2025-09-20T14:21:13,sale,-1,44,ord_029516
mv_0041548,var_000255,2025-09-20T14:27:58,sale,-1,60,ord_029495
mv_0041549,var_000350,2025-09-20T14:49:31,sale,-1,49,ord_029509
mv_0041550,var_000291,2025-09-20T14:49:31,sale,-1,20,ord_029509
mv_0041551,var_000149,2025-09-20T15:30:37,sale,-1,-54,ord_029506
mv_0041552,var_000183,2025-09-20T15:31:13,sale,-1,-33,ord_029486
mv_0041553,var_000132,2025-09-20T15:41:42,sale,-1,-6,ord_029517
mv_0041554,var_000152,2025-09-20T15:49:57,sale,-1,1,ord_029499
mv_0041555,var_000387,2025-09-20T15:49:57,sale,-1,59,ord_029499
mv_0041556,var_000365,2025-09-20T16:13:27,sale,-1,-6,ord_029528
mv_0041557,var_000408,2025-09-20T17:06:06,sale,-1,19,ord_029491
mv_0041558,var_000465,2025-09-20T17:06:06,sale,-1,31,ord_029491
mv_0041559,var_000041,2025-09-20T17:06:06,sale,-1,-72,ord_029491
mv_0041560,var_000388,2025-09-20T17:14:26,sale,-1,98,ord_029490
mv_0041561,var_000184,2025-09-20T17:14:26,sale,-1,7,ord_029490
mv_0041562,var_000191,2025-09-20T17:14:26,sale,-1,-2,ord_029490
mv_0041563,var_000030,2025-09-20T17:32:16,sale,-1,60,ord_029494
mv_0041564,var_000419,2025-09-20T17:32:16,sale,-1,93,ord_029494
mv_0041565,var_000245,2025-09-20T17:56:07,sale,-1,66,ord_029502
mv_0041566,var_000108,2025-09-20T18:29:34,sale,-1,-47,ord_029503
mv_0041567,var_000216,2025-09-20T18:30:32,sale,-1,61,ord_029530
mv_0041568,var_000387,2025-09-20T18:41:21,sale,-1,58,ord_029519
mv_0041569,var_000253,2025-09-20T18:41:21,sale,-1,27,ord_029519
mv_0041570,var_000471,2025-09-20T19:03:20,sale,-1,17,ord_029539
mv_0041571,var_000427,2025-09-20T19:10:51,sale,-1,114,ord_029498
mv_0041572,var_000269,2025-09-20T19:44:31,sale,-1,19,ord_029541
mv_0041573,var_000100,2025-09-20T19:44:31,sale,-1,-3,ord_029541
mv_0041574,var_000422,2025-09-20T19:45:44,sale,-1,92,ord_029532
mv_0041575,var_000439,2025-09-20T19:49:17,sale,-1,51,ord_029531
mv_0041576,var_000453,2025-09-20T20:15:34,sale,-1,41,ord_029514
mv_0041577,var_000247,2025-09-20T20:38:37,sale,-1,-54,ord_029487
mv_0041578,var_000204,2025-09-20T20:43:27,sale,-1,44,ord_029513
mv_0041579,var_000421,2025-09-20T21:07:03,sale,-1,68,ord_029505
mv_0041580,var_000253,2025-09-20T21:19:12,sale,-1,26,ord_029510
mv_0041581,var_000248,2025-09-20T21:22:32,sale,-1,39,ord_029501
mv_0041582,var_000171,2025-09-20T21:31:47,sale,-1,103,ord_029527
mv_0041583,var_000309,2025-09-20T21:41:01,sale,-1,15,ord_029508
mv_0041584,var_000338,2025-09-20T21:59:17,sale,-1,82,ord_029507
mv_0041585,var_000303,2025-09-20T22:02:46,sale,-1,39,ord_029523
mv_0041586,var_000361,2025-09-20T22:21:27,sale,-1,74,ord_029536
mv_0041587,var_000195,2025-09-20T22:54:01,sale,-1,8,ord_029497
mv_0041588,var_000204,2025-09-21T08:50:34,sale,-1,43,ord_029582
mv_0041589,var_000062,2025-09-21T08:57:27,sale,-1,55,ord_029568
mv_0041590,var_000293,2025-09-21T08:57:27,sale,-1,14,ord_029568
mv_0041591,var_000172,2025-09-21T09:16:57,sale,-1,53,ord_029584
mv_0041592,var_000389,2025-09-21T09:19:55,sale,-1,77,ord_029556
mv_0041593,var_000303,2025-09-21T09:19:55,sale,-1,38,ord_029556
mv_0041594,var_000012,2025-09-21T10:01:31,sale,-1,29,ord_029577
mv_0041595,var_000333,2025-09-21T10:01:31,sale,-1,109,ord_029577
mv_0041596,var_000153,2025-09-21T10:29:12,sale,-1,7,ord_029572
mv_0041597,var_000150,2025-09-21T10:29:12,sale,-1,-22,ord_029572
mv_0041598,var_000339,2025-09-21T10:48:33,sale,-1,22,ord_029554
mv_0041599,var_000474,2025-09-21T10:49:09,sale,-1,23,ord_029544
mv_0041600,var_000186,2025-09-21T10:55:09,sale,-1,-2,ord_029579
mv_0041601,var_000189,2025-09-21T10:59:44,sale,-1,63,ord_029566
mv_0041602,var_000399,2025-09-21T11:01:21,sale,-1,45,ord_029571
mv_0041603,var_000357,2025-09-21T11:14:41,sale,-1,61,ord_029559
mv_0041604,var_000175,2025-09-21T11:34:49,sale,-1,-46,ord_029546
mv_0041605,var_000245,2025-09-21T11:34:49,sale,-1,65,ord_029546
mv_0041606,var_000366,2025-09-21T11:54:15,sale,-1,0,ord_029563
mv_0041607,var_000423,2025-09-21T11:54:15,sale,-1,85,ord_029563
mv_0041608,var_000187,2025-09-21T12:43:27,sale,-1,-111,ord_029580
mv_0041609,var_000390,2025-09-21T12:43:31,sale,-1,75,ord_029551
mv_0041610,var_000415,2025-09-21T13:51:09,sale,-1,36,ord_029589
mv_0041611,var_000468,2025-09-21T13:55:31,sale,-1,67,ord_029558
mv_0041612,var_000165,2025-09-21T14:02:35,sale,-1,4,ord_029569
mv_0041613,var_000185,2025-09-21T14:02:35,sale,-1,-8,ord_029569
mv_0041614,var_000313,2025-09-21T14:07:45,sale,-1,62,ord_029573
mv_0041615,var_000189,2025-09-21T14:12:11,sale,-1,62,ord_029557
mv_0041616,var_000334,2025-09-21T14:18:56,sale,-1,15,ord_029550
mv_0041617,var_000085,2025-09-21T14:20:40,sale,-1,96,ord_029553
mv_0041618,var_000351,2025-09-21T14:20:40,sale,-1,82,ord_029553
mv_0041619,var_000180,2025-09-21T14:49:00,sale,-1,-5,ord_029560
mv_0041620,var_000383,2025-09-21T15:10:47,sale,-1,96,ord_029547
mv_0041621,var_000247,2025-09-21T15:12:52,sale,-1,-55,ord_029545
mv_0041622,var_000184,2025-09-21T15:41:06,sale,-1,6,ord_029567
mv_0041623,var_000259,2025-09-21T15:41:06,sale,-1,-45,ord_029567
mv_0041624,var_000242,2025-09-21T15:45:11,sale,-1,-27,ord_029578
mv_0041625,var_000164,2025-09-21T15:45:11,sale,-1,-31,ord_029578
mv_0041626,var_000191,2025-09-21T15:45:11,sale,-1,-3,ord_029578
mv_0041627,var_000389,2025-09-21T15:45:11,sale,-1,76,ord_029578
mv_0041628,var_000294,2025-09-21T16:31:08,sale,-1,-2,ord_029570
mv_0041629,var_000270,2025-09-21T17:30:38,sale,-1,37,ord_029586
mv_0041630,var_000396,2025-09-21T17:31:07,sale,-1,7,ord_029561
mv_0041631,var_000113,2025-09-21T17:51:21,sale,-1,-60,ord_029565
mv_0041632,var_000318,2025-09-21T17:51:21,sale,-1,16,ord_029565
mv_0041633,var_000465,2025-09-21T17:52:00,sale,-1,30,ord_029564
mv_0041634,var_000081,2025-09-21T17:52:00,sale,-1,85,ord_029564
mv_0041635,var_000384,2025-09-21T18:26:21,sale,-1,82,ord_029552
mv_0041636,var_000380,2025-09-21T18:34:56,sale,-1,9,ord_029583
mv_0041637,var_000076,2025-09-21T18:50:26,sale,-1,83,ord_029585
mv_0041638,var_000349,2025-09-21T18:50:26,sale,-1,13,ord_029585
mv_0041639,var_000337,2025-09-21T19:01:32,sale,-1,82,ord_029587
mv_0041640,var_000420,2025-09-21T19:09:26,sale,-1,28,ord_029562
mv_0041641,var_000002,2025-09-21T19:10:00,sale,-1,15,ord_029548
mv_0041642,var_000274,2025-09-21T19:10:00,sale,-1,-32,ord_029548
mv_0041643,var_000071,2025-09-21T19:10:00,sale,-1,66,ord_029548
mv_0041644,var_000219,2025-09-21T20:13:34,sale,-1,109,ord_029575
mv_0041645,var_000416,2025-09-21T20:13:34,sale,-1,49,ord_029575
mv_0041646,var_000296,2025-09-21T20:38:27,sale,-1,68,ord_029588
mv_0041647,var_000319,2025-09-21T20:47:33,sale,-1,-79,ord_029592
mv_0041648,var_000429,2025-09-21T21:22:06,sale,-1,80,ord_029574
mv_0041649,var_000331,2025-09-21T21:22:06,sale,-1,103,ord_029574
mv_0041650,var_000321,2025-09-21T21:31:36,sale,-1,43,ord_029549
mv_0041651,var_000077,2025-09-21T21:59:47,sale,-1,62,ord_029590
mv_0041652,var_000252,2025-09-21T22:08:10,sale,-1,-13,ord_029576
mv_0041653,var_000114,2025-09-21T22:13:32,sale,-1,6,ord_029555
mv_0041654,var_000168,2025-09-21T22:13:32,sale,-1,32,ord_029555
mv_0041655,var_000100,2025-09-21T22:13:32,sale,-1,-4,ord_029555
mv_0041656,var_000258,2025-09-21T22:36:42,sale,-1,-27,ord_029581
mv_0041657,var_000168,2025-09-21T22:36:42,sale,-1,31,ord_029581
mv_0041658,var_000426,2025-09-21T22:57:53,sale,-1,61,ord_029591
mv_0041659,var_000019,2025-09-22T08:18:33,sale,-1,59,ord_029602
mv_0041660,var_000320,2025-09-22T08:51:57,sale,-1,-17,ord_029636
mv_0041661,var_000434,2025-09-22T09:01:24,sale,-1,45,ord_029626
mv_0041662,var_000387,2025-09-22T09:04:45,sale,-1,57,ord_029661
mv_0041663,var_000386,2025-09-22T09:04:45,sale,-1,16,ord_029661
mv_0041664,var_000077,2025-09-22T09:04:45,sale,-1,61,ord_029661
mv_0041665,var_000312,2025-09-22T09:10:46,sale,-1,63,ord_029657
mv_0041666,var_000338,2025-09-22T09:11:58,sale,-1,81,ord_029649
mv_0041667,var_000155,2025-09-22T09:11:58,sale,-1,-10,ord_029649
mv_0041668,var_000146,2025-09-22T09:17:00,sale,-1,-83,ord_029663
mv_0041669,var_000347,2025-09-22T09:23:31,sale,-1,72,ord_029609
mv_0041670,var_000086,2025-09-22T09:40:23,sale,-1,83,ord_029647
mv_0041671,var_000158,2025-09-22T09:40:23,sale,-1,16,ord_029647
mv_0041672,var_000317,2025-09-22T09:40:23,sale,-1,3,ord_029647
mv_0041673,var_000389,2025-09-22T09:52:47,sale,-1,75,ord_029607
mv_0041674,var_000248,2025-09-22T09:54:04,sale,-1,38,ord_029631
mv_0041675,var_000140,2025-09-22T10:26:11,sale,-1,51,ord_029601
mv_0041676,var_000410,2025-09-22T10:26:11,sale,-1,37,ord_029601
mv_0041677,var_000183,2025-09-22T10:31:22,sale,-1,-34,ord_029632
mv_0041678,var_000422,2025-09-22T11:18:03,sale,-1,91,ord_029665
mv_0041679,var_000009,2025-09-22T11:19:49,sale,-1,36,ord_029644
mv_0041680,var_000300,2025-09-22T11:19:49,sale,-1,12,ord_029644
mv_0041681,var_000360,2025-09-22T11:34:41,sale,-1,47,ord_029625
mv_0041682,var_000117,2025-09-22T11:35:21,sale,-1,20,ord_029655
mv_0041683,var_000227,2025-09-22T11:43:08,sale,-1,4,ord_029610
mv_0041684,var_000220,2025-09-22T12:07:34,sale,-1,52,ord_029633
mv_0041685,var_000274,2025-09-22T12:07:34,sale,-1,-33,ord_029633
mv_0041686,var_000384,2025-09-22T12:12:44,sale,-1,81,ord_029641
mv_0041687,var_000183,2025-09-22T12:46:58,sale,-1,-35,ord_029645
mv_0041688,var_000010,2025-09-22T12:46:58,sale,-1,86,ord_029645
mv_0041689,var_000322,2025-09-22T12:49:47,sale,-1,29,ord_029593
mv_0041690,var_000142,2025-09-22T12:59:51,sale,-1,20,ord_029596
mv_0041691,var_000005,2025-09-22T13:12:13,sale,-1,36,ord_029654
mv_0041692,var_000163,2025-09-22T13:18:19,sale,-1,37,ord_029653
mv_0041693,var_000206,2025-09-22T13:19:20,sale,-1,24,ord_029642
mv_0041694,var_000077,2025-09-22T13:19:20,sale,-1,60,ord_029642
mv_0041695,var_000208,2025-09-22T13:26:18,sale,-1,33,ord_029630
mv_0041696,var_000184,2025-09-22T13:37:26,sale,-1,5,ord_029650
mv_0041697,var_000253,2025-09-22T13:37:26,sale,-1,25,ord_029650
mv_0041698,var_000225,2025-09-22T13:44:08,sale,-1,67,ord_029603
mv_0041699,var_000119,2025-09-22T13:44:43,sale,-1,-76,ord_029637
mv_0041700,var_000178,2025-09-22T13:58:32,sale,-1,-44,ord_029638
mv_0041701,var_000324,2025-09-22T13:59:44,sale,-1,9,ord_029620
mv_0041702,var_000179,2025-09-22T14:21:41,sale,-1,14,ord_029606
mv_0041703,var_000458,2025-09-22T14:25:06,sale,-1,83,ord_029605
mv_0041704,var_000177,2025-09-22T14:37:28,sale,-1,-103,ord_029667
mv_0041705,var_000154,2025-09-22T15:16:46,sale,-1,-30,ord_029639
mv_0041706,var_000196,2025-09-22T15:49:13,sale,-1,-35,ord_029624
mv_0041707,var_000175,2025-09-22T16:10:08,sale,-1,-47,ord_029598
mv_0041708,var_000215,2025-09-22T16:16:34,sale,-1,59,ord_029629
mv_0041709,var_000336,2025-09-22T16:31:32,sale,-1,121,ord_029669
mv_0041710,var_000348,2025-09-22T16:35:59,sale,-1,71,ord_029652
mv_0041711,var_000023,2025-09-22T16:39:06,sale,-1,96,ord_029604
mv_0041712,var_000331,2025-09-22T16:44:17,sale,-1,102,ord_029608
mv_0041713,var_000251,2025-09-22T16:44:17,sale,-1,66,ord_029608
mv_0041714,var_000193,2025-09-22T16:44:17,sale,-1,-72,ord_029608
mv_0041715,var_000436,2025-09-22T16:45:14,sale,-1,44,ord_029659
mv_0041716,var_000131,2025-09-22T16:50:40,sale,-1,-46,ord_029666
mv_0041717,var_000131,2025-09-22T16:50:40,sale,-1,-47,ord_029666
mv_0041718,var_000252,2025-09-22T17:04:48,sale,-1,-14,ord_029646
mv_0041719,var_000362,2025-09-22T17:16:29,sale,-1,63,ord_029656
mv_0041720,var_000120,2025-09-22T17:21:05,sale,-1,-56,ord_029660
mv_0041721,var_000128,2025-09-22T17:21:05,sale,-1,109,ord_029660
mv_0041722,var_000191,2025-09-22T17:25:47,sale,-1,-4,ord_029668
mv_0041723,var_000206,2025-09-22T17:25:47,sale,-1,23,ord_029668
mv_0041724,var_000104,2025-09-22T17:28:04,sale,-1,-41,ord_029628
mv_0041725,var_000216,2025-09-22T17:31:24,sale,-1,60,ord_029634
mv_0041726,var_000461,2025-09-22T17:31:24,sale,-1,64,ord_029634
mv_0041727,var_000225,2025-09-22T17:36:39,sale,-1,66,ord_029614
mv_0041728,var_000290,2025-09-22T17:36:39,sale,-1,3,ord_029614
mv_0041729,var_000444,2025-09-22T17:37:26,sale,-1,47,ord_029599
mv_0041730,var_000110,2025-09-22T17:56:58,sale,-1,33,ord_029615
mv_0041731,var_000275,2025-09-22T18:03:29,sale,-1,-22,ord_029618
mv_0041732,var_000117,2025-09-22T18:15:16,sale,-1,19,ord_029617
mv_0041733,var_000439,2025-09-22T18:26:33,sale,-1,50,ord_029635
mv_0041734,var_000340,2025-09-22T18:29:31,sale,-1,51,ord_029594
mv_0041735,var_000445,2025-09-22T18:29:31,sale,-1,16,ord_029594
mv_0041736,var_000199,2025-09-22T18:37:23,sale,-1,43,ord_029597
mv_0041737,var_000452,2025-09-22T18:37:34,sale,-1,57,ord_029658
mv_0041738,var_000124,2025-09-22T18:42:41,sale,-1,71,ord_029600
mv_0041739,var_000156,2025-09-22T18:58:00,sale,-1,50,ord_029627
mv_0041740,var_000466,2025-09-22T18:58:00,sale,-1,58,ord_029627
mv_0041741,var_000188,2025-09-22T19:30:26,sale,-1,-80,ord_029621
mv_0041742,var_000077,2025-09-22T19:40:05,sale,-1,59,ord_029662
mv_0041743,var_000087,2025-09-22T19:54:44,sale,-1,60,ord_029611
mv_0041744,var_000147,2025-09-22T19:54:44,sale,-1,-86,ord_029611
mv_0041745,var_000199,2025-09-22T20:01:14,sale,-1,42,ord_029648
mv_0041746,var_000235,2025-09-22T20:28:57,sale,-1,50,ord_029623
mv_0041747,var_000005,2025-09-22T20:39:03,sale,-1,35,ord_029619
mv_0041748,var_000267,2025-09-22T20:44:23,sale,-1,-10,ord_029664
mv_0041749,var_000315,2025-09-22T20:44:23,sale,-1,-25,ord_029664
mv_0041750,var_000389,2025-09-22T20:56:50,sale,-1,74,ord_029613
mv_0041751,var_000128,2025-09-22T20:56:50,sale,-1,108,ord_029613
mv_0041752,var_000067,2025-09-22T21:48:21,sale,-1,68,ord_029651
mv_0041753,var_000181,2025-09-22T21:48:21,sale,-1,-6,ord_029651
mv_0041754,var_000344,2025-09-22T21:57:03,sale,-1,20,ord_029616
mv_0041755,var_000180,2025-09-22T22:13:59,sale,-1,-6,ord_029612
mv_0041756,var_000024,2025-09-22T22:13:59,sale,-1,60,ord_029612
mv_0041757,var_000325,2025-09-22T22:39:20,sale,-1,47,ord_029595
mv_0041758,var_000416,2025-09-22T22:39:20,sale,-1,48,ord_029595
mv_0041759,var_000190,2025-09-22T22:39:26,sale,-1,-20,ord_029640
mv_0041760,var_000397,2025-09-22T22:42:07,sale,-1,44,ord_029643
mv_0041761,var_000142,2025-09-22T22:42:07,sale,-1,19,ord_029643
mv_0041762,var_000431,2025-09-22T22:47:54,sale,-1,35,ord_029622
mv_0041763,var_000126,2025-09-22T22:47:54,sale,-1,-41,ord_029622
mv_0041764,var_000383,2025-09-23T08:12:12,sale,-1,95,ord_029676
mv_0041765,var_000232,2025-09-23T08:14:43,sale,-1,11,ord_029744
mv_0041766,var_000101,2025-09-23T08:14:43,sale,-1,-13,ord_029744
mv_0041767,var_000438,2025-09-23T08:25:46,sale,-1,51,ord_029725
mv_0041768,var_000147,2025-09-23T08:34:15,sale,-1,-87,ord_029708
mv_0041769,var_000182,2025-09-23T08:40:54,sale,-1,-146,ord_029718
mv_0041770,var_000012,2025-09-23T08:47:01,sale,-1,28,ord_029699
mv_0041771,var_000287,2025-09-23T08:47:01,sale,-1,2,ord_029699
mv_0041772,var_000376,2025-09-23T08:58:38,sale,-1,39,ord_029720
mv_0041773,var_000058,2025-09-23T09:00:54,sale,-1,-47,ord_029741
mv_0041774,var_000341,2025-09-23T09:05:33,sale,-1,78,ord_029733
mv_0041775,var_000469,2025-09-23T09:15:29,sale,-1,79,ord_029723
mv_0041776,var_000133,2025-09-23T09:15:29,sale,-1,113,ord_029723
mv_0041777,var_000427,2025-09-23T09:19:57,sale,-1,113,ord_029694
mv_0041778,var_000304,2025-09-23T09:21:25,sale,-1,7,ord_029727
