ticket_id,customer_id,created_at,channel,status,priority,category,subject,related_order_id,related_product_id,first_response_at,resolved_at,resolution_time_minutes,satisfaction_rating,resolved_by
tkt_00740,cust_002360,2024-10-06T12:57:46,chat,resolved,normal,discount_code,Discount code not working,ord_006485,prod_00018,2024-10-06T13:39:00,2024-10-06T23:28:00,928,,human
tkt_00741,cust_020525,2026-03-22T08:31:57,instagram_dm,resolved,normal,sizing_fit,Size exchange needed,ord_044725,prod_00040,2026-03-22T10:04:00,2026-03-22T10:25:00,25,,bot
tkt_00742,cust_020654,2026-03-29T19:01:14,email,resolved,low,order_status,No delivery update for Boardshort Sweatpants,ord_045108,prod_00021,2026-03-29T10:59:00,2026-03-29T12:58:00,178,1,human
tkt_00743,cust_002884,2025-08-20T15:19:24,chat,resolved,normal,drop_restock,Next drop date?,ord_026489,prod_00025,2025-08-20T13:14:00,2025-08-20T22:58:00,778,,human
tkt_00744,cust_003334,2024-10-27T11:34:31,chat,resolved,normal,order_status,Order hasn't arrived,ord_007231,prod_00016,2024-10-27T10:03:00,2024-10-27T10:21:00,21,4,bot
tkt_00745,cust_004667,2026-02-05T19:51:14,chat,resolved,normal,order_status,Where's my order?,ord_041467,prod_00032,2026-02-05T13:54:00,2026-02-05T21:20:00,680,,human
tkt_00746,cust_002997,2024-08-21T14:11:32,chat,resolved,normal,order_status,Where's my order?,ord_003864,prod_00012,2024-08-21T10:01:00,2024-08-21T10:27:00,27,,bot
tkt_00747,cust_000458,2024-10-16T12:25:17,email,resolved,high,discount_code,Discount code not working,ord_006603,prod_00019,2024-10-16T10:04:00,2024-10-16T10:25:00,25,,bot
tkt_00748,cust_002394,2025-09-17T20:35:55,email,resolved,normal,sizing_fit,Size exchange needed,ord_028712,prod_00037,2025-09-17T11:45:00,2025-09-17T23:45:00,825,,human
tkt_00749,cust_009062,2025-11-08T18:56:59,email,resolved,low,drop_restock,Restock notification,ord_031937,prod_00035,2025-11-08T13:50:00,2025-11-08T22:34:00,754,,human
tkt_00750,cust_004407,2024-10-09T11:44:55,email,resolved,normal,sizing_fit,Is the Track Hoodie true to size?,ord_006341,prod_00015,2024-10-09T12:34:00,2024-10-09T17:44:00,464,3,human
tkt_00751,cust_004648,2026-05-04T14:36:01,email,resolved,normal,order_status,Tracking not updating,ord_047639,prod_00040,2026-05-04T11:00:00,2026-05-04T23:12:00,912,,human
tkt_00752,cust_000928,2025-03-22T15:57:01,email,resolved,high,drop_restock,Will there be more sizes?,ord_018278,prod_00027,2025-03-22T10:04:00,2025-03-22T10:13:00,13,4,bot
tkt_00753,cust_010401,2025-03-29T12:01:13,email,closed,low,returns_exchanges,How do I return?,ord_018639,prod_00018,2025-03-29T10:03:00,2025-03-29T10:06:00,6,4,bot
tkt_00754,cust_000315,2024-06-11T19:15:08,chat,resolved,low,order_status,Where's my order?,ord_000761,prod_00001,2024-06-11T10:03:00,2024-06-11T10:06:00,6,,bot
tkt_00755,cust_001044,2024-10-04T13:08:47,email,resolved,normal,order_status,Where's my order?,ord_006137,prod_00019,2024-10-04T10:02:00,2024-10-04T10:26:00,26,5,bot
tkt_00756,cust_017352,2025-12-07T16:31:27,email,resolved,normal,discount_code,Applied wrong code,ord_036264,prod_00030,2025-12-07T12:09:00,2025-12-07T20:27:00,627,,human
tkt_00757,cust_002510,2024-12-24T15:14:07,email,resolved,normal,product_quality,Colour faded after wash,ord_012380,prod_00031,2024-12-24T10:03:00,2024-12-24T10:12:00,12,,bot
tkt_00759,cust_006699,2024-12-09T19:24:40,chat,resolved,normal,discount_code,Discount code not working,ord_010751,prod_00004,2024-12-09T12:39:00,2024-12-09T19:06:00,546,,human
tkt_00760,cust_007994,2025-07-26T11:08:05,email,resolved,low,returns_exchanges,Want to return Varsity Tee,ord_025447,prod_00024,2025-07-26T10:03:00,2025-07-26T10:06:00,6,,bot
tkt_00761,cust_008422,2025-01-09T13:46:46,instagram_dm,resolved,low,order_status,Where's my order?,ord_014067,prod_00009,2025-01-09T13:57:00,2025-01-09T16:17:00,377,,human
tkt_00762,cust_022260,2026-05-24T19:54:14,email,resolved,normal,other,Gift wrapping?,ord_049301,prod_00020,2026-05-24T10:04:00,2026-05-24T10:26:00,26,,bot
tkt_00763,cust_012716,2025-06-24T13:32:17,instagram_dm,resolved,low,order_status,No delivery update for Resort Tee,ord_023941,prod_00037,2025-06-24T12:10:00,2025-06-24T23:19:00,919,,human
tkt_00764,cust_005381,2024-11-06T13:40:57,email,resolved,high,returns_exchanges,Exchange for different size,ord_008121,prod_00003,2024-11-06T11:03:00,2024-11-06T23:33:00,1173,,human
tkt_00765,cust_017255,2026-01-12T12:15:08,email,resolved,low,order_status,Tracking not updating,ord_039804,prod_00052,2026-01-12T10:04:00,2026-01-12T10:11:00,11,,bot
tkt_00766,cust_000934,2025-01-25T11:55:28,email,resolved,high,drop_restock,When will Washed Logo Tee restock?,ord_014422,prod_00016,2025-01-25T12:53:00,2025-01-25T19:45:00,585,,human
tkt_00767,cust_008665,2025-04-17T12:40:37,email,resolved,normal,sizing_fit,Size exchange needed,ord_019751,prod_00030,2025-04-17T10:03:00,2025-04-17T10:20:00,20,,bot
tkt_00768,cust_005786,2025-11-30T15:36:14,instagram_dm,closed,low,sizing_fit,Is the Structured Cap true to size?,ord_034572,prod_00045,2025-11-30T11:59:00,2025-11-30T13:44:00,224,,human
tkt_00769,cust_014505,2025-09-28T09:05:47,chat,resolved,low,order_status,No delivery update for Fleece Hoodie,ord_029930,prod_00022,2025-09-28T10:04:00,2025-09-28T10:26:00,26,,bot
tkt_00770,cust_021208,2026-04-27T08:02:09,email,resolved,normal,returns_exchanges,Return label not working,ord_046529,prod_00043,2026-04-27T10:04:00,2026-04-27T10:21:00,21,,bot
tkt_00771,cust_021338,2026-04-26T09:37:52,chat,resolved,normal,product_quality,Issue with Logo Cap quality,ord_046852,prod_00004,2026-04-26T11:23:00,2026-04-26T16:56:00,416,,human
tkt_00772,cust_001825,2024-07-23T08:20:13,email,resolved,high,order_status,No delivery update for Heritage Tee,ord_002166,prod_00012,2024-07-23T10:57:00,2024-07-23T23:32:00,1172,3,human
tkt_00773,cust_016031,2025-11-09T21:57:19,email,resolved,normal,discount_code,Applied wrong code,ord_032813,prod_00028,2025-11-09T10:04:00,2025-11-09T10:29:00,29,,bot
tkt_00774,cust_022067,2026-05-19T09:21:18,email,resolved,normal,order_status,Tracking not updating,ord_048801,prod_00018,2026-05-19T11:00:00,2026-05-19T21:56:00,716,,human
tkt_00775,cust_012780,2025-07-01T13:42:17,chat,resolved,high,returns_exchanges,Want to return Classic Hoodie,ord_024366,prod_00002,2025-07-01T12:29:00,2025-07-01T23:25:00,1405,4,human
tkt_00776,cust_003179,2024-09-01T11:20:31,email,resolved,normal,discount_code,Can I get a code?,ord_004196,prod_00011,2024-09-01T12:08:00,2024-09-01T22:37:00,757,,human
tkt_00777,cust_014475,2025-09-28T11:34:35,instagram_dm,resolved,normal,order_status,Order hasn't arrived,ord_029920,prod_00016,2025-09-28T10:02:00,2025-09-28T10:11:00,11,,bot
tkt_00778,cust_011316,2025-05-07T17:32:27,email,resolved,normal,product_quality,Colour faded after wash,ord_020715,prod_00031,2025-05-07T13:55:00,2025-05-07T18:33:00,513,,human
tkt_00779,cust_011539,2026-04-16T13:22:37,chat,resolved,normal,sizing_fit,Is the Court Trainer true to size?,ord_045731,prod_00005,2026-04-16T11:06:00,2026-04-16T21:52:00,712,4,human
tkt_00780,cust_005624,2025-09-07T12:13:28,email,resolved,normal,sizing_fit,Arch Logo Tee doesn't fit right,ord_027965,prod_00009,2025-09-07T10:02:00,2025-09-07T10:27:00,27,,bot
tkt_00781,cust_010044,2025-04-22T10:58:00,instagram_dm,resolved,normal,returns_exchanges,Return label not working,ord_019550,prod_00011,2025-04-22T11:29:00,2025-04-22T22:48:00,768,,human
tkt_00782,cust_017055,2026-01-07T16:12:09,chat,resolved,normal,discount_code,Code expired before I could use it,ord_039476,prod_00056,2026-01-07T12:55:00,2026-01-07T19:19:00,559,,human
tkt_00783,cust_000686,2024-12-30T21:40:02,email,resolved,normal,drop_restock,Will there be more sizes?,ord_012814,prod_00016,2024-12-30T10:01:00,2024-12-30T10:22:00,22,5,bot
tkt_00784,cust_012265,2025-06-05T20:22:54,instagram_dm,resolved,normal,returns_exchanges,Return label not working,ord_022779,prod_00024,2025-06-05T10:04:00,2025-06-05T10:22:00,22,,bot
tkt_00785,cust_002761,2024-08-16T21:26:32,email,resolved,normal,order_status,Tracking not updating,ord_003415,prod_00013,2024-08-16T13:01:00,2024-08-16T21:40:00,700,,human
tkt_00786,cust_001694,2024-07-11T18:27:25,chat,resolved,normal,order_status,Where's my order?,ord_002012,prod_00018,2024-07-11T10:01:00,2024-07-11T10:09:00,9,,bot
tkt_00787,cust_016827,2025-12-09T14:39:49,email,closed,high,sizing_fit,Size exchange needed,ord_034919,prod_00038,2025-12-09T11:33:00,2025-12-09T23:52:00,832,,human
tkt_00788,cust_000511,2024-06-11T09:47:45,chat,closed,normal,sizing_fit,Washed Logo Tee doesn't fit right,ord_000619,prod_00016,2024-06-11T10:04:00,2024-06-11T10:17:00,17,2,bot
tkt_00789,cust_004160,2024-09-27T15:30:10,email,resolved,high,order_status,Where's my order?,ord_005897,prod_00002,2024-09-27T10:04:00,2024-09-27T10:29:00,29,,bot
tkt_00790,cust_007537,2024-12-18T11:26:48,chat,closed,high,product_quality,Stitching coming loose,ord_012091,prod_00006,2024-12-18T10:04:00,2024-12-18T10:09:00,9,,bot
tkt_00791,cust_003745,2024-09-20T14:53:45,email,resolved,low,order_status,Tracking not updating,ord_005143,prod_00018,2024-09-20T13:28:00,2024-09-20T19:09:00,549,,human
tkt_00792,cust_010876,2025-04-17T09:28:54,email,resolved,high,returns_exchanges,Return label not working,ord_019736,prod_00009,2025-04-17T13:17:00,2025-04-17T16:26:00,386,,human
tkt_00793,cust_004595,2024-10-15T16:58:51,email,resolved,normal,product_quality,Issue with Essential Tee quality,ord_006667,prod_00001,2024-10-15T13:50:00,2024-10-15T18:24:00,504,,human
tkt_00794,cust_014706,2025-10-08T09:56:28,email,resolved,high,drop_restock,Next drop date?,ord_030636,prod_00012,2025-10-08T10:44:00,2025-10-08T14:52:00,292,,human
tkt_00795,cust_001877,2024-07-22T17:25:24,email,resolved,normal,discount_code,Code expired before I could use it,ord_002229,prod_00019,2024-07-22T12:48:00,2024-07-22T19:21:00,561,5,human
tkt_00796,cust_013732,2025-08-18T08:24:54,chat,resolved,low,other,Question about your brand,ord_026563,prod_00018,2025-08-18T11:22:00,2025-08-18T23:38:00,878,2,human
tkt_00797,cust_000320,2025-01-04T11:21:23,email,resolved,low,product_quality,Print peeling,ord_013453,prod_00016,2025-01-04T10:01:00,2025-01-04T10:13:00,13,,bot
tkt_00798,cust_005446,2024-11-02T10:40:58,email,closed,low,order_status,Tracking not updating,ord_008238,prod_00018,2024-11-02T10:02:00,2024-11-02T10:25:00,25,,bot
tkt_00799,cust_007069,2024-12-01T18:50:37,email,resolved,low,sizing_fit,Size exchange needed,ord_011311,prod_00024,2024-12-01T11:45:00,2024-12-01T23:33:00,1413,,human
tkt_00800,cust_006413,2025-12-30T19:14:34,chat,resolved,low,other,General enquiry,ord_037983,prod_00040,2025-12-30T10:04:00,2025-12-30T10:08:00,8,,bot
tkt_00801,cust_004570,2024-11-29T11:42:57,instagram_dm,resolved,high,product_quality,Print peeling,ord_010799,prod_00029,2024-11-29T10:04:00,2024-11-29T10:25:00,25,,bot
tkt_00802,cust_015138,2025-10-13T14:52:21,chat,resolved,high,order_status,No delivery update for Emblem Cap,ord_030599,prod_00014,2025-10-13T10:04:00,2025-10-13T10:24:00,24,,bot
tkt_00803,cust_001606,2025-12-08T21:47:39,email,resolved,normal,sizing_fit,Size exchange needed,ord_034575,prod_00007,2025-12-08T10:55:00,2025-12-08T23:02:00,962,5,human
tkt_00804,cust_008155,2025-04-10T09:43:20,email,resolved,normal,sizing_fit,Sizing question about Track Hoodie,ord_019554,prod_00015,2025-04-10T10:37:00,2025-04-10T18:37:00,517,5,human
tkt_00805,cust_007798,2025-06-27T19:42:04,email,closed,normal,drop_restock,Will there be more sizes?,ord_023687,prod_00009,2025-06-27T13:00:00,2025-06-27T23:53:00,953,,human
tkt_00806,cust_005475,2024-11-13T18:46:32,chat,resolved,normal,discount_code,Discount code not working,ord_008297,prod_00015,2024-11-13T12:55:00,2024-11-13T18:21:00,501,,human
tkt_00807,cust_006645,2024-11-27T08:51:18,instagram_dm,resolved,normal,order_status,No delivery update for Boardshort Sweatpants,ord_010413,prod_00021,2024-11-27T10:03:00,2024-11-27T10:19:00,19,3,bot
tkt_00808,cust_000089,2024-06-04T10:09:05,instagram_dm,resolved,high,sizing_fit,Is the Heritage Tee true to size?,ord_000465,prod_00012,2024-06-04T10:04:00,2024-06-04T10:17:00,17,,bot
tkt_00809,cust_017231,2025-12-05T16:50:44,instagram_dm,resolved,normal,sizing_fit,Sizing question about Vintage Wash Tee,ord_035966,prod_00043,2025-12-05T11:05:00,2025-12-05T13:27:00,207,2,human
tkt_00810,cust_013141,2025-07-20T19:42:51,chat,resolved,normal,sizing_fit,Is the Pigment Dyed Tee true to size?,ord_025035,prod_00040,2025-07-20T10:04:00,2025-07-20T10:07:00,7,3,bot
tkt_00811,cust_002230,2025-06-14T10:07:40,email,resolved,high,returns_exchanges,Return label not working,ord_022889,prod_00025,2025-06-14T10:03:00,2025-06-14T10:19:00,19,,bot
tkt_00812,cust_003262,2024-11-01T12:55:25,email,resolved,normal,discount_code,Applied wrong code,ord_008075,prod_00024,2024-11-01T11:50:00,2024-11-01T16:04:00,364,5,human
tkt_00813,cust_008063,2026-02-06T15:12:09,chat,resolved,high,order_status,Order hasn't arrived,ord_040823,prod_00036,2026-02-06T10:03:00,2026-02-06T10:22:00,22,,bot
tkt_00814,cust_004985,2025-06-09T15:52:35,chat,resolved,normal,order_status,Tracking not updating,ord_023080,prod_00019,2025-06-09T10:02:00,2025-06-09T10:13:00,13,,bot
tkt_00815,cust_021378,2026-04-27T08:47:17,email,resolved,normal,other,Collaboration enquiry,ord_046951,prod_00046,2026-04-27T12:14:00,2026-04-27T17:35:00,455,,human
tkt_00816,cust_000555,2024-06-15T13:26:04,chat,resolved,normal,sizing_fit,Size exchange needed,ord_000751,prod_00015,2024-06-15T10:32:00,2024-06-15T21:20:00,680,2,human
tkt_00817,cust_018846,2026-01-21T20:04:41,chat,resolved,normal,sizing_fit,Mid Runner Trainer doesn't fit right,ord_040251,prod_00026,2026-01-21T10:04:00,2026-01-21T10:26:00,26,,bot
tkt_00818,cust_008465,2025-11-10T16:35:36,email,resolved,normal,discount_code,Can I get a code?,ord_032905,prod_00018,2025-11-10T12:33:00,2025-11-10T23:42:00,1122,,human
tkt_00819,cust_007883,2025-03-03T18:59:20,email,closed,low,product_quality,Stitching coming loose,ord_016337,prod_00016,2025-03-03T12:00:00,2025-03-03T17:14:00,434,,human
tkt_00820,cust_000490,2024-06-12T12:19:06,email,resolved,normal,returns_exchanges,How do I return?,ord_000586,prod_00012,2024-06-12T12:41:00,2024-06-12T21:21:00,681,3,human
tkt_00821,cust_005444,2024-11-19T20:46:23,email,resolved,normal,returns_exchanges,Want to return Staple Tee,ord_008833,prod_00006,2024-11-19T13:39:00,2024-11-19T23:54:00,1254,,human
tkt_00822,cust_005823,2025-03-01T11:26:53,email,resolved,normal,order_status,Order hasn't arrived,ord_017138,prod_00002,2025-03-01T10:01:00,2025-03-01T10:27:00,27,3,bot
tkt_00823,cust_014394,2025-10-04T09:27:06,email,resolved,normal,order_status,Tracking not updating,ord_030343,prod_00017,2025-10-04T10:03:00,2025-10-04T10:07:00,7,,bot
tkt_00824,cust_012155,2026-01-18T20:25:57,email,resolved,normal,order_status,No delivery update for Thermal Sweatpants,ord_040159,prod_00030,2026-01-18T12:32:00,2026-01-18T22:10:00,730,,human
tkt_00825,cust_003474,2024-09-10T11:26:52,email,resolved,normal,discount_code,Can I get a code?,ord_004708,prod_00006,2024-09-10T10:03:00,2024-09-10T10:13:00,13,,bot
tkt_00826,cust_010317,2025-03-29T08:52:40,chat,resolved,normal,returns_exchanges,Return label not working,ord_018424,prod_00036,2025-03-29T10:01:00,2025-03-29T10:28:00,28,4,bot
tkt_00827,cust_011926,2025-10-11T18:15:30,email,resolved,normal,drop_restock,Next drop date?,ord_030551,prod_00033,2025-10-11T10:04:00,2025-10-11T10:10:00,10,,bot
tkt_00828,cust_010600,2025-04-08T09:59:14,email,resolved,normal,other,Collaboration enquiry,ord_019100,prod_00017,2025-04-08T10:03:00,2025-04-08T10:17:00,17,5,bot
tkt_00829,cust_019750,2026-03-09T19:54:20,instagram_dm,resolved,normal,drop_restock,Next drop date?,ord_043519,prod_00016,2026-03-09T10:02:00,2026-03-09T10:16:00,16,4,bot
tkt_00830,cust_007684,2024-12-18T08:28:55,instagram_dm,resolved,low,product_quality,Print peeling,ord_012393,prod_00031,2024-12-18T10:03:00,2024-12-18T10:15:00,15,3,bot
tkt_00831,cust_009119,2025-02-14T12:02:26,email,resolved,normal,product_quality,Stitching coming loose,ord_015620,prod_00005,2025-02-14T10:02:00,2025-02-14T10:20:00,20,,bot
tkt_00832,cust_000149,2024-09-27T14:52:50,instagram_dm,resolved,normal,order_status,Tracking not updating,ord_005634,prod_00019,2024-09-27T10:02:00,2024-09-27T10:16:00,16,,bot
tkt_00833,cust_016366,2025-11-21T20:54:22,email,resolved,normal,order_status,Tracking not updating,ord_033698,prod_00026,2025-11-21T13:21:00,2025-11-21T23:57:00,1437,,human
tkt_00834,cust_016972,2025-12-04T10:21:39,instagram_dm,resolved,normal,sizing_fit,Sizing question about Fleece Hoodie,ord_035274,prod_00022,2025-12-04T10:01:00,2025-12-04T10:11:00,11,,bot
tkt_00835,cust_016954,2025-12-10T18:56:09,email,closed,normal,drop_restock,Next drop date?,ord_036950,prod_00032,2025-12-10T12:46:00,2025-12-10T23:39:00,1419,,human
tkt_00836,cust_021233,2026-04-28T15:22:24,email,resolved,normal,other,General enquiry,ord_046594,prod_00006,2026-04-28T10:32:00,2026-04-28T12:41:00,161,,human
tkt_00837,cust_008958,2025-02-10T12:46:34,chat,resolved,normal,returns_exchanges,Exchange for different size,ord_015267,prod_00018,2025-02-10T10:02:00,2025-02-10T10:29:00,29,,bot
tkt_00838,cust_000983,2024-06-25T20:46:24,instagram_dm,resolved,high,order_status,No delivery update for Heavyweight Hoodie,ord_001181,prod_00010,2024-06-25T13:21:00,2024-06-25T11:32:00,92,,human
tkt_00839,cust_016311,2025-11-25T14:37:55,email,resolved,low,sizing_fit,Size exchange needed,ord_033542,prod_00014,2025-11-25T10:32:00,2025-11-25T23:13:00,1033,,human
tkt_00840,cust_019891,2026-04-08T12:07:19,email,resolved,normal,discount_code,Applied wrong code,ord_045622,prod_00051,2026-04-08T13:51:00,2026-04-08T23:52:00,952,,human
tkt_00841,cust_014884,2025-09-22T15:41:04,email,resolved,low,drop_restock,Restock notification,ord_029596,prod_00013,2025-09-22T13:47:00,2025-09-22T23:35:00,1295,5,human
tkt_00842,cust_013543,2025-08-08T13:01:15,email,closed,normal,product_quality,Issue with Garment Dyed Tee quality,ord_026054,prod_00032,2025-08-08T13:12:00,2025-08-08T14:29:00,269,5,human
tkt_00843,cust_007285,2026-01-15T15:48:28,email,resolved,normal,order_status,Order hasn't arrived,ord_039563,prod_00044,2026-01-15T12:19:00,2026-01-15T16:59:00,419,5,human
tkt_00844,cust_021922,2026-05-14T09:10:42,email,resolved,normal,sizing_fit,Womens Fitted Tee doesn't fit right,ord_048443,prod_00051,2026-05-14T10:48:00,2026-05-14T16:16:00,376,,human
tkt_00845,cust_017021,2025-12-06T14:08:31,email,resolved,normal,returns_exchanges,Return label not working,ord_035428,prod_00012,2025-12-06T10:03:00,2025-12-06T10:21:00,21,,bot
tkt_00846,cust_010771,2025-04-21T15:55:59,email,resolved,high,order_status,No delivery update for Staple Tee,ord_019469,prod_00006,2025-04-21T13:15:00,2025-04-21T23:29:00,989,,human
tkt_00847,cust_003969,2025-02-26T08:21:01,email,resolved,low,order_status,Tracking not updating,ord_016085,prod_00026,2025-02-26T10:03:00,2025-02-26T10:13:00,13,3,bot
tkt_00848,cust_006724,2024-12-01T10:58:23,email,closed,high,sizing_fit,Size exchange needed,ord_010566,prod_00029,2024-12-01T10:01:00,2024-12-01T10:09:00,9,2,bot
tkt_00849,cust_010927,2025-04-18T20:47:09,email,resolved,low,product_quality,Print peeling,ord_019838,prod_00033,2025-04-18T10:53:00,2025-04-18T23:31:00,1411,1,human
tkt_00850,cust_018952,2026-01-21T08:06:20,email,resolved,normal,sizing_fit,Size exchange needed,ord_040516,prod_00008,2026-01-21T12:16:00,2026-01-21T23:08:00,968,1,human
tkt_00851,cust_000390,2025-05-31T16:06:54,email,resolved,normal,returns_exchanges,Exchange for different size,ord_022266,prod_00009,2025-05-31T10:01:00,2025-05-31T10:27:00,27,,bot
